trade_date,next_trade_date,open_915,high_day,low_day,close_1515,volume_day,ma10,ma20,ma50,ma90,ma5d_slope,ma10d_slope,ma20_slope,ma50_slope,rsi14,atr14,bb_upper,bb_middle,bb_lower,bb_width,ret_5d,ret_10d,ret_20d,ret_60d,volatility_10d,volatility_20d,volume_10d,volume_20d,trend_efficiency_5d,trend_efficiency_10d,trend_efficiency_20d,recent_high_5d,recent_low_5d,recent_high_10d,recent_low_10d,recent_high_20d,recent_low_20d,range_position_5d,range_position_10d,selected_regime,hindsight_regime,expected_regime_lag2,strategy_BollingerMeanReversion_signal,strategy_MaTrend_001_signal,strategy_RsiMeanReversion_6040_signal,strategy_choppy_signal,strategy_trendDownRangeBreakout_signal,strategy_trendUpRangeBreakout_signal,final_raw_signal,next_open,next_high,next_low,next_close,next_return_pct,actual_trade_label
2026-01-12,2026-01-13,25669.05,25813.15,25473.4,25790.25,121833,26046.37,26021.3825,25961.389,25636.1922,-0.008594,-0.003086,0.000319,3.1e-05,42.8357,198.5853,26364.7475,26021.3825,25678.0175,0.026391,-0.017526,-0.005853,-0.009855,0.018429,0.005708,0.004945,75899.3,68074.15,0.682617,0.132603,0.130093,26373.2,25623.0,26373.2,25623.0,26373.2,25623.0,0.222941,0.222941,RANGE,RANGE,TREND_DOWN,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25897.35,25899.8,25603.3,25732.3,-0.2247,NO_POSITION
2026-01-13,2026-01-14,25897.35,25899.8,25603.3,25732.3,87482,26025.715,26006.6325,25961.593,25647.495,-0.013815,-0.0039,-0.000667,-0.000256,41.1749,205.5679,26372.3318,26006.6325,25640.9332,0.028124,-0.017052,-0.007963,-0.011334,0.005745,0.005729,0.00496,77476.0,69434.35,0.676056,0.172147,0.146657,26273.95,25473.4,26373.2,25473.4,26373.2,25473.4,0.323403,0.287731,RANGE,RANGE,RANGE,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25648.55,25791.75,25603.95,25665.6,-0.2592,NO_POSITION
2026-01-14,2026-01-16,25648.55,25791.75,25603.95,25665.6,70661,25979.315,25996.9075,25959.638,25657.8428,-0.017525,-0.005538,-0.001618,-0.000466,39.2483,204.2987,26387.1946,25996.9075,25606.6204,0.030026,-0.018177,-0.017758,-0.007521,-0.001721,0.004973,0.004793,77247.9,69727.9,0.689573,0.431307,0.101779,26187.15,25473.4,26373.2,25473.4,26373.2,25473.4,0.269282,0.213603,RANGE,RANGE,RANGE,NO_POSITION,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,CALL,25696.05,25873.5,25662.4,25694.35,0.112,NO_POSITION
2026-01-16,2026-01-19,25696.05,25873.5,25662.4,25694.35,92523,25934.095,25990.6975,25961.572,25668.4356,-0.016894,-0.00626,-0.002084,-0.000346,40.5207,204.7954,26395.8094,25990.6975,25585.5856,0.031174,-0.007053,-0.017295,-0.00481,-0.005758,0.005001,0.004795,83368.3,71947.85,0.402071,0.415778,0.06543,26133.2,25473.4,26373.2,25473.4,26373.2,25473.4,0.334874,0.245555,RANGE,TREND_DOWN,RANGE,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25653.1,25653.3,25494.35,25585.5,-0.4236,NO_POSITION
2026-01-19,2026-01-20,25653.1,25653.3,25494.35,25585.5,74717,25859.79,25979.195,25963.088,25677.4617,-0.012771,-0.007742,-0.002113,-2e-06,37.3273,204.4491,26415.4152,25979.195,25542.9748,0.033582,-0.003808,-0.028222,-0.008911,-0.010944,0.003989,0.004877,84430.9,72274.25,0.264897,0.732466,0.114793,25940.6,25473.4,26373.2,25473.4,26373.2,25473.4,0.23994,0.124583,RANGE,RANGE,RANGE,NO_POSITION,PUT,CALL,NO_POSITION,NO_POSITION,NO_POSITION,CALL,25580.3,25585.0,25171.35,25232.5,-1.3797,PUT
2026-01-20,2026-01-21,25580.3,25585.0,25171.35,25232.5,98300,25758.01,25942.5,25957.892,25681.505,-0.01357,-0.011071,-0.003031,-0.000135,29.281,219.4331,26486.9079,25942.5,25398.0921,0.04197,-0.021626,-0.038773,-0.028263,-0.025449,0.005284,0.005486,86312.4,74074.7,0.906542,0.789482,0.332653,25899.8,25473.4,26373.2,25473.4,26373.2,25473.4,-0.564962,-0.267726,RANGE,RANGE,TREND_DOWN,CALL,PUT,CALL,NO_POSITION,PUT,NO_POSITION,CALL,25141.0,25300.95,24919.8,25157.5,-0.2972,NO_POSITION
2026-01-21,2026-01-22,25141.0,25300.95,24919.8,25157.5,159433,25655.89,25891.755,25949.555,25683.5539,-0.01461,-0.01421,-0.004417,-0.000464,27.8917,230.9851,26523.2247,25891.755,25260.2853,0.048778,-0.022338,-0.039009,-0.038777,-0.02472,0.005279,0.00503,95593.4,79656.5,0.909062,0.790036,0.489061,25899.8,25171.35,26273.95,25171.35,26373.2,25171.35,-0.019013,-0.012561,RANGE,RANGE,RANGE,CALL,PUT,CALL,NO_POSITION,PUT,NO_POSITION,CALL,25344.15,25435.75,25168.5,25289.9,0.5263,CALL
2026-01-22,2026-01-23,25344.15,25435.75,25168.5,25289.9,161247,25570.805,25847.3925,25941.454,25686.7139,-0.013892,-0.015724,-0.005751,-0.0007,33.8127,234.3449,26516.0012,25847.3925,25178.7838,0.051735,-0.014638,-0.032549,-0.033894,-0.02604,0.006009,0.005267,106226.1,85664.2,0.538252,0.613424,0.402774,25873.5,24919.8,26187.15,24919.8,26373.2,24919.8,0.388068,0.292027,RANGE,RANGE,RANGE,NO_POSITION,PUT,CALL,NO_POSITION,NO_POSITION,NO_POSITION,CALL,25344.6,25347.95,25025.3,25048.65,-0.9539,PUT
2026-01-23,2026-01-27,25344.6,25347.95,25025.3,25048.65,108546,25487.985,25792.72,25924.911,25685.9878,-0.017514,-0.017202,-0.007617,-0.001412,29.1122,240.6787,26531.1702,25792.72,25054.2698,0.05726,-0.02513,-0.032005,-0.041827,-0.034221,0.005941,0.005549,106444.1,88885.0,0.709171,0.607007,0.453893,25873.5,24919.8,26133.2,24919.8,26373.2,24919.8,0.135105,0.106189,RANGE,RANGE,RANGE,CALL,PUT,CALL,NO_POSITION,NO_POSITION,NO_POSITION,CALL,25063.35,25246.65,24932.55,25175.4,0.506,CALL
2026-01-27,2026-01-28,25063.35,25246.65,24932.55,25175.4,106204,25437.195,25749.375,25910.836,25687.1678,-0.019959,-0.016342,-0.008846,-0.002013,34.2972,245.9131,26524.973,25749.375,24973.777,0.060242,-0.016029,-0.019775,-0.033288,-0.033719,0.00626,0.005757,108094.6,90220.95,0.441728,0.391415,0.35587,25653.3,24919.8,25940.6,24919.8,26373.2,24919.8,0.348466,0.250392,RANGE,RANGE,RANGE,NO_POSITION,PUT,CALL,NO_POSITION,NO_POSITION,NO_POSITION,CALL,25258.85,25372.1,25187.65,25342.75,0.6647,CALL
2026-01-28,2026-01-29,25258.85,25372.1,25187.65,25342.75,109147,25392.445,25719.4075,25899.49,25688.3194,-0.014823,-0.014192,-0.008599,-0.00225,40.4503,242.3887,26509.0912,25719.4075,24929.7238,0.061408,0.004369,-0.017352,-0.023103,-0.020678,0.006572,0.006021,106826.0,91362.65,0.148435,0.329529,0.239438,25585.0,24919.8,25899.8,24919.8,26373.2,24919.8,0.635824,0.431582,RANGE,RANGE,RANGE,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25345.0,25458.15,25159.8,25418.9,0.3005,NO_POSITION
2026-01-29,2026-01-30,25345.0,25458.15,25159.8,25418.9,138910,25361.105,25693.41,25887.599,25689.3044,-0.008323,-0.01149,-0.007661,-0.002388,43.0693,246.3805,26486.7112,25693.41,24900.1088,0.061751,0.010391,-0.012179,-0.020045,-0.011788,0.006734,0.006089,111968.8,94722.4,0.351391,0.227729,0.20184,25435.75,24919.8,25899.8,24919.8,26373.2,24919.8,0.967342,0.509286,RANGE,RANGE,RANGE,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25247.55,25370.7,25213.65,25320.65,-0.3865,NO_POSITION
2026-01-30,2026-02-01,25247.55,25370.7,25213.65,25320.65,107050,25326.61,25652.9625,25875.811,25688.1606,-0.005147,-0.00955,-0.007522,-0.00253,40.5942,243.4412,26435.5994,25652.9625,24870.3256,0.061017,0.001216,-0.01344,-0.030959,-0.017183,0.006775,0.005789,115607.7,96427.8,0.043325,0.245036,0.325723,25458.15,24932.55,25873.5,24919.8,26373.2,24919.8,0.738394,0.42031,RANGE,RANGE,RANGE,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25333.75,25440.9,24571.75,24825.45,-1.9557,PUT
2026-02-01,2026-02-02,25333.75,25440.9,24571.75,24825.45,0,25239.72,25586.9075,25851.267,25682.5872,-0.001828,-0.00974,-0.007979,-0.002841,30.9175,288.1563,26413.5253,25586.9075,24760.2897,0.064613,-0.008911,-0.033817,-0.050527,-0.030167,0.008797,0.007017,106355.4,94861.85,0.231607,0.463611,0.446046,25458.15,24932.55,25873.5,24919.8,26373.2,24919.8,-0.203767,-0.09893,RANGE,RANGE,RANGE,NO_POSITION,PUT,CALL,NO_POSITION,PUT,NO_POSITION,CALL,24796.5,25108.1,24679.4,25088.4,1.0592,CALL
2026-02-02,2026-02-03,24796.5,25108.1,24679.4,25088.4,142146,25190.01,25524.9,25829.192,25681.3211,0.000732,-0.009717,-0.008718,-0.003151,39.218,298.1893,26304.3951,25524.9,24745.4049,0.061077,-0.003456,-0.019429,-0.047103,-0.016515,0.00983,0.007317,113098.3,98764.6,0.079098,0.245082,0.407575,25458.15,24571.75,25653.3,24571.75,26373.2,24571.75,0.582863,0.477694,RANGE,RANGE,RANGE,NO_POSITION,PUT,CALL,NO_POSITION,NO_POSITION,NO_POSITION,CALL,26308.05,26341.2,25641.3,25727.55,2.5476,CALL
2026-02-03,2026-02-04,26308.05,26341.2,25641.3,25727.55,279420,25239.515,25498.7625,25822.38,25687.5217,0.00291,-0.006023,-0.008579,-0.002977,53.7208,366.3765,26211.4,25498.7625,24786.125,0.055896,0.015184,0.01962,-0.019914,0.009228,0.012131,0.009604,131210.3,108761.35,0.24483,0.213895,0.145061,25458.15,24571.75,25585.0,24571.75,26373.2,24571.75,1.303926,1.140686,RANGE,CHOPPY,RANGE,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25675.05,25818.55,25563.95,25776.0,0.1883,NO_POSITION
2026-02-04,2026-02-05,25675.05,25818.55,25563.95,25776.0,76040,25301.365,25478.6275,25818.71,25695.5117,0.003662,-0.002356,-0.008359,-0.002661,54.615,358.3902,26133.7151,25478.6275,24823.5399,0.051423,0.014049,0.024585,-0.015383,0.007885,0.012006,0.009615,122871.0,109232.2,0.231282,0.270335,0.11247,26341.2,24571.75,26341.2,24571.75,26341.2,24571.75,0.680579,0.680579,RANGE,RANGE,RANGE,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25755.9,25757.65,25579.5,25642.8,-0.5168,PUT
2026-02-05,2026-02-06,25755.9,25757.65,25579.5,25642.8,67076,25336.655,25453.73,25813.87,25703.8667,0.005968,0.000397,-0.007766,-0.002394,51.6837,346.8113,26040.56,25453.73,24866.9,0.04611,0.012723,0.013954,-0.019049,-0.00203,0.012191,0.009665,113453.9,109840.0,0.204028,0.154192,0.135469,26341.2,24571.75,26341.2,24571.75,26341.2,24571.75,0.605301,0.605301,RANGE,RANGE,CHOPPY,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25605.8,25703.95,25491.9,25693.7,0.1985,NO_POSITION
2026-02-06,2026-02-09,25605.8,25703.95,25491.9,25693.7,84407,25401.16,25444.5725,25803.638,25715.4111,0.014636,0.006396,-0.005563,-0.001842,52.736,337.1783,26010.0325,25444.5725,24879.1125,0.044446,0.034974,0.025752,-0.007078,-0.007037,0.011565,0.009436,111040.0,108742.05,0.765214,0.307408,0.052891,26341.2,24571.75,26341.2,24571.75,26341.2,24571.75,0.634067,0.634067,RANGE,RANGE,RANGE,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25888.7,25922.25,25780.9,25867.3,0.6757,CALL
2026-02-09,2026-02-10,25888.7,25922.25,25780.9,25867.3,63621,25470.35,25453.7725,25796.673,25729.1044,0.021518,0.011129,-0.002787,-0.001259,56.2006,329.4295,26040.0728,25453.7725,24867.4722,0.046068,0.031046,0.027483,0.007164,-0.000458,0.011617,0.009404,106781.7,107438.15,0.745145,0.322534,0.053445,26341.2,24679.4,26341.2,24571.75,26341.2,24571.75,0.714827,0.732177,RANGE,RANGE,RANGE,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25922.65,25989.45,25870.45,25935.15,0.2623,NO_POSITION
2026-02-10,2026-02-11,25922.65,25989.45,25870.45,25935.15,59122,25529.59,25461.0175,25791.317,25743.8161,0.02005,0.011493,-0.00148,-0.001203,57.5124,314.6196,26067.0204,25461.0175,24855.0146,0.047602,0.008069,0.023376,0.005618,0.000969,0.011538,0.009378,101779.2,104302.6,0.437975,0.289583,0.042571,26341.2,25491.9,26341.2,24571.75,26341.2,24571.75,0.5219,0.770522,RANGE,RANGE,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25997.45,26009.4,25899.8,25953.85,0.0721,NO_POSITION
2026-02-11,2026-02-12,25997.45,26009.4,25899.8,25953.85,53098,25583.085,25472.095,25786.879,25756.2333,0.01858,0.011135,-0.000256,-0.001233,57.8856,299.9782,26105.0299,25472.095,24839.1601,0.049696,0.0069,0.021045,0.00861,-0.002291,0.011546,0.009359,93198.0,102583.4,0.400338,0.269056,0.06585,25989.45,25491.9,26341.2,24571.75,26341.2,24571.75,0.928449,0.78109,RANGE,RANGE,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25906.7,25906.7,25752.4,25807.2,-0.565,PUT
2026-02-12,2026-02-13,25906.7,25906.7,25752.4,25807.2,60154,25631.74,25479.175,25782.379,25766.3772,0.017291,0.011647,0.001,-0.00122,53.8598,292.9321,26123.6719,25479.175,24834.6781,0.05059,0.006411,0.019216,0.005517,-0.00397,0.011663,0.009436,88508.4,102058.05,0.359187,0.238897,0.04111,26009.4,25491.9,26341.2,24571.75,26341.2,24571.75,0.609275,0.698211,RANGE,RANGE,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25571.15,25630.35,25444.3,25471.1,-1.3023,PUT
2026-02-13,2026-02-16,25571.15,25630.35,25444.3,25471.1,89362,25696.305,25468.0125,25772.081,25770.7489,0.008647,0.011619,0.000921,-0.001223,46.0051,297.9473,26104.9041,25468.0125,24831.1209,0.050015,-0.008664,0.026008,-0.008689,-0.022322,0.010442,0.009892,97444.6,101900.0,0.299637,0.343879,0.059506,26009.4,25491.9,26341.2,24571.75,26341.2,24571.75,-0.040193,0.508265,RANGE,RANGE,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25423.6,25697.0,25372.7,25682.75,0.8309,CALL
2026-02-16,2026-02-17,25423.6,25697.0,25372.7,25682.75,64862,25755.74,25472.875,25765.061,25777.1317,0.001109,0.011205,0.00075,-0.001225,50.857,299.8158,26114.7458,25472.875,24831.0042,0.050396,-0.007134,0.02369,0.003801,-0.019449,0.010272,0.010032,89716.2,101407.25,0.236315,0.325448,0.02523,26009.4,25444.3,26341.2,24679.4,26341.2,24571.75,0.421961,0.603773,RANGE,TREND_DOWN,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25637.95,25764.4,25570.3,25725.4,0.1661,NO_POSITION
2026-02-17,2026-02-18,25637.95,25764.4,25570.3,25725.4,62849,25755.525,25497.52,25755.84,25784.6789,-0.00213,0.00885,0.001434,-0.001376,51.802,292.2783,26138.4305,25497.52,24856.6095,0.050272,-0.008087,-8.4e-05,0.019534,-0.013148,0.00633,0.009473,68059.1,99634.7,0.277539,0.001748,0.139072,26009.4,25372.7,26341.2,25372.7,26341.2,24571.75,0.55395,0.364171,RANGE,TREND_DOWN,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25752.65,25828.05,25645.15,25819.35,0.3652,NO_POSITION
2026-02-18,2026-02-19,25752.65,25828.05,25645.15,25819.35,58126,25759.86,25530.6125,25753.016,25791.7628,-0.004547,0.00691,0.002297,-0.001313,53.9073,284.4642,26166.2052,25530.6125,24895.0198,0.049791,-0.005182,0.001682,0.026308,-0.005399,0.006412,0.009443,66267.7,94569.35,0.161853,0.033993,0.185749,26009.4,25372.7,26009.4,25372.7,26341.2,24571.75,0.701508,0.701508,RANGE,TREND_DOWN,TREND_DOWN,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25873.35,25885.3,25388.75,25454.35,-1.4137,PUT
2026-02-19,2026-02-20,25873.35,25885.3,25388.75,25454.35,95076,25741.015,25538.835,25745.31,25793.6406,-0.008543,0.004263,0.002342,-0.001438,45.6129,299.6059,26165.9572,25538.835,24911.7128,0.049111,-0.013673,-0.007349,0.006503,-0.016629,0.007735,0.009999,69067.7,91260.8,0.336256,0.125046,0.043325,25906.7,25372.7,26009.4,25372.7,26341.2,24571.75,0.152903,0.128239,RANGE,TREND_DOWN,TREND_DOWN,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25406.55,25663.55,25379.75,25571.25,0.4593,NO_POSITION
2026-02-20,2026-02-23,25406.55,25663.55,25379.75,25571.25,106237,25728.77,25564.965,25741.575,25797.4617,-0.006057,0.001263,0.003807,-0.001184,48.3462,298.4817,26150.3752,25564.965,24979.5548,0.045798,0.003932,-0.004766,0.020863,-0.024195,0.007879,0.009758,71250.7,91145.35,0.120641,0.077842,0.142344,25885.3,25372.7,26009.4,25372.7,26341.2,24571.75,0.387339,0.311842,RANGE,TREND_DOWN,TREND_DOWN,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25678.4,25771.45,25609.35,25713.0,0.5543,CALL
2026-02-23,2026-02-24,25678.4,25771.45,25609.35,25713.0,123117,25713.34,25591.845,25737.864,25803.7672,-0.004398,-0.001646,0.00467,-0.001056,51.548,291.4658,26152.0643,25591.845,25031.6257,0.043781,0.001178,-0.005965,0.021354,-0.01917,0.007764,0.009769,77200.3,91991.0,0.03979,0.100117,0.145833,25885.3,25372.7,26009.4,25372.7,26341.2,24571.75,0.66387,0.534475,RANGE,TREND_DOWN,TREND_DOWN,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25641.8,25641.8,25327.6,25424.65,-1.1214,PUT
2026-02-24,2026-02-25,25641.8,25641.8,25327.6,25424.65,88367,25662.29,25595.94,25725.418,25804.8906,-0.005113,-0.00362,0.00386,-0.001181,45.3938,298.1713,26149.9795,25595.94,25041.9005,0.043291,-0.011691,-0.019684,0.003232,-0.029703,0.008343,0.010048,80124.8,90952.0,0.298971,0.289777,0.021511,25885.3,25379.75,26009.4,25372.7,26341.2,24571.75,0.088814,0.081593,RANGE,TREND_DOWN,TREND_DOWN,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25512.6,25652.6,25428.2,25482.5,0.2275,NO_POSITION
2026-02-25,2026-02-26,25512.6,25652.6,25428.2,25482.5,88662,25615.155,25599.12,25714.522,25803.7483,-0.006693,-0.005617,0.002683,-0.001495,46.7652,293.1649,26149.7781,25599.12,25048.4619,0.043022,-0.013046,-0.018161,0.002502,-0.026484,0.008412,0.010038,83681.2,88439.6,0.347322,0.261738,0.016785,25885.3,25327.6,26009.4,25327.6,26341.2,24571.75,0.277748,0.227193,RANGE,TREND_DOWN,TREND_DOWN,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25556.3,25572.95,25400.95,25496.55,0.0551,NO_POSITION
2026-02-26,2026-02-27,25556.3,25572.95,25400.95,25496.55,60088,25584.09,25607.915,25707.251,25801.3783,-0.003628,-0.006096,0.002705,-0.001478,47.1141,284.5018,26145.9763,25607.915,25069.8537,0.042023,0.001658,-0.012037,0.006947,-0.020576,0.008325,0.009993,83674.6,86091.5,0.068185,0.186213,0.047478,25885.3,25327.6,25906.7,25327.6,26341.2,24571.75,0.302941,0.291746,RANGE,TREND_DOWN,TREND_DOWN,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25459.85,25476.4,25141.3,25178.65,-1.2468,PUT
2026-02-27,2026-03-02,25459.85,25476.4,25141.3,25178.65,91968,25554.845,25625.575,25694.453,25793.995,-0.007468,-0.00676,0.002371,-0.001831,40.6509,289.5446,26075.7593,25625.575,25175.3907,0.035136,-0.015353,-0.011482,0.014227,-0.031069,0.008239,0.009354,83935.2,90689.9,0.478839,0.177237,0.100125,25771.45,25327.6,25885.3,25327.6,26341.2,24571.75,-0.335586,-0.267079,RANGE,TREND_DOWN,TREND_DOWN,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,24659.25,24989.35,24603.5,24865.7,-1.2429,PUT
2026-03-02,2026-03-04,24659.25,24989.35,24603.5,24865.7,140871,25473.14,25614.44,25675.456,25782.8517,-0.014307,-0.009341,0.000883,-0.002425,35.4879,309.9368,26124.2836,25614.44,25104.5964,0.039809,-0.032952,-0.031813,-0.008877,-0.044867,0.008211,0.009494,91536.1,90626.15,0.854909,0.466526,0.062248,25771.45,25141.3,25885.3,25141.3,26341.2,24679.4,-0.437356,-0.37043,RANGE,TREND_DOWN,TREND_DOWN,CALL,PUT,CALL,NO_POSITION,NO_POSITION,NO_POSITION,CALL,24388.8,24602.45,24305.4,24480.5,-1.5491,PUT
2026-03-04,2026-03-05,24388.8,24602.45,24305.4,24480.5,162303,25348.65,25552.0875,25645.738,25767.175,-0.019367,-0.012222,-0.001713,-0.003097,30.3699,327.8253,26258.4829,25552.0875,24845.6921,0.055291,-0.037135,-0.048392,-0.048471,-0.065146,0.00885,0.007903,101481.5,84770.3,0.867825,0.594537,0.375205,25652.6,24603.5,25885.3,24603.5,26341.2,24603.5,-0.117243,-0.095959,RANGE,RANGE,TREND_DOWN,CALL,PUT,CALL,NO_POSITION,PUT,NO_POSITION,CALL,24615.95,24854.2,24529.4,24765.9,1.1658,CALL
2026-03-05,2026-03-06,24615.95,24854.2,24529.4,24765.9,117425,25243.305,25501.5825,25617.608,25755.7389,-0.022394,-0.014517,-0.00381,-0.003769,37.5545,331.0988,26277.7153,25501.5825,24725.4497,0.060869,-0.028121,-0.040801,-0.039188,-0.046018,0.009998,0.008467,107411.4,86839.55,0.544736,0.460958,0.283688,25652.6,24305.4,25885.3,24305.4,26009.4,24305.4,0.34182,0.291474,RANGE,TREND_DOWN,TREND_DOWN,NO_POSITION,PUT,CALL,NO_POSITION,NO_POSITION,NO_POSITION,CALL,24656.4,24700.8,24415.75,24450.45,-1.2737,PUT
2026-03-06,2026-03-09,24656.4,24700.8,24415.75,24450.45,90182,25142.915,25441.965,25583.074,25738.8989,-0.030909,-0.017244,-0.00648,-0.00483,33.4424,332.4599,26339.268,25441.965,24544.662,0.070537,-0.041029,-0.039439,-0.046498,-0.053762,0.009851,0.008781,106922.0,87994.85,0.646979,0.449012,0.318567,25572.95,24305.4,25885.3,24305.4,26009.4,24305.4,0.114433,0.09181,RANGE,TREND_DOWN,RANGE,CALL,PUT,CALL,NO_POSITION,NO_POSITION,NO_POSITION,CALL,23868.05,24078.15,23697.8,24028.05,-1.7276,PUT
2026-03-09,2026-03-10,23868.05,24078.15,23697.8,24028.05,175936,24988.595,25358.6825,25540.793,25717.6972,-0.036959,-0.022158,-0.010415,-0.00598,28.8967,362.4718,26437.833,25358.6825,24279.532,0.085111,-0.045697,-0.060349,-0.064827,-0.067162,0.010161,0.009321,113891.9,92571.3,0.668409,0.607248,0.404839,25476.4,24305.4,25771.45,24305.4,26009.4,24305.4,-0.236849,-0.189182,RANGE,TREND_DOWN,TREND_DOWN,CALL,PUT,CALL,NO_POSITION,PUT,NO_POSITION,CALL,24280.8,24303.8,24079.95,24261.6,0.972,CALL
2026-03-10,2026-03-11,24280.8,24303.8,24079.95,24261.6,108385,24843.455,25278.3975,25505.179,25697.7828,-0.035284,-0.02472,-0.013119,-0.006632,34.2265,356.2913,26430.6833,25278.3975,24126.1117,0.091168,-0.024295,-0.056446,-0.062075,-0.063206,0.010763,0.009511,112418.7,94809.5,0.367905,0.551213,0.384663,24989.35,23697.8,25771.45,23697.8,26009.4,23697.8,0.43653,0.271888,RANGE,TREND_DOWN,TREND_DOWN,NO_POSITION,PUT,CALL,NO_POSITION,NO_POSITION,NO_POSITION,CALL,24231.85,24299.0,23834.3,23866.85,-1.6271,PUT
2026-03-11,2026-03-12,24231.85,24299.0,23834.3,23866.85,122390,24687.675,25174.9825,25463.674,25675.4383,-0.032916,-0.026075,-0.014758,-0.007099,30.1148,364.0179,26438.7912,25174.9825,23911.1738,0.100402,-0.025067,-0.061271,-0.079749,-0.083699,0.01116,0.00984,115821.0,97972.9,0.37156,0.568644,0.4595,24854.2,23697.8,25652.6,23697.8,26009.4,23697.8,0.146186,0.086479,RANGE,RANGE,TREND_DOWN,CALL,PUT,CALL,NO_POSITION,NO_POSITION,NO_POSITION,CALL,23674.85,23833.15,23556.3,23639.15,-0.954,PUT
2026-03-12,2026-03-13,23674.85,23833.15,23556.3,23639.15,135571,24503.34,25059.2475,25417.68,25652.2944,-0.036392,-0.029313,-0.017345,-0.007804,28.0175,360.2054,26435.4973,25059.2475,23682.9977,0.10984,-0.045496,-0.072338,-0.089185,-0.091756,0.010777,0.009842,120511.9,102096.55,0.706936,0.633595,0.491423,24854.2,23697.8,25652.6,23697.8,26009.4,23697.8,-0.050718,-0.030003,RANGE,RANGE,TREND_DOWN,CALL,PUT,CALL,NO_POSITION,PUT,NO_POSITION,CALL,23462.5,23492.4,23112.0,23151.1,-2.0646,PUT
2026-03-13,2026-03-16,23462.5,23492.4,23112.0,23151.1,179317,24268.795,24926.4425,25358.11,25623.2694,-0.038746,-0.034766,-0.020263,-0.008793,24.1465,372.1336,26488.4392,24926.4425,23364.4458,0.125328,-0.053142,-0.091991,-0.102921,-0.104756,0.011112,0.010476,132434.8,108054.7,0.735571,0.693233,0.525794,24700.8,23556.3,25572.95,23556.3,25906.7,23556.3,-0.354041,-0.200927,TREND_DOWN,RANGE,RANGE,CALL,PUT,CALL,NO_POSITION,PUT,NO_POSITION,PUT,23116.1,23502.0,22955.25,23408.8,1.1131,CALL
